state,country,latitude,longitude,date,case,death,recovered,iso_a3,source
,Hungary,47.1625,19.5033,2020-01-23,0,0,0,HUN,jhu
,Iceland,64.9631,-19.0208,2020-01-23,0,0,0,ISL,jhu
,India,20.593684,78.96288,2020-01-23,0,0,0,IND,jhu
,Indonesia,-0.7893,113.9213,2020-01-23,0,0,0,IDN,jhu
,Iran,32.427908,53.68804599999999,2020-01-23,0,0,0,IRN,jhu
,Iraq,33.223191,43.679291,2020-01-23,0,0,0,IRQ,jhu
,Ireland,53.1424,-7.6921,2020-01-23,0,0,0,IRL,jhu
,Israel,31.046051000000002,34.851612,2020-01-23,0,0,0,ISR,jhu
,Italy,41.87194,12.56738,2020-01-23,0,0,0,ITA,jhu
,Jamaica,18.1096,-77.2975,2020-01-23,0,0,0,JAM,jhu
,Japan,36.204824,138.252924,2020-01-23,2,0,0,JPN,jhu
,Jordan,31.24,36.51,2020-01-23,0,0,0,JOR,jhu
,Kazakhstan,48.0196,66.9237,2020-01-23,0,0,0,KAZ,jhu
,Kenya,-0.0236,37.9062,2020-01-23,0,0,0,KEN,jhu
,"Korea, South",35.90775700000001,127.766922,2020-01-23,1,0,0,KOR,jhu
,Kuwait,29.311659999999996,47.481766,2020-01-23,0,0,0,KWT,jhu
,Kyrgyzstan,41.20438,74.766098,2020-01-23,0,0,0,KGZ,jhu
,Latvia,56.8796,24.6032,2020-01-23,0,0,0,LVA,jhu
,Lebanon,33.8547,35.8623,2020-01-23,0,0,0,LBN,jhu
,Liberia,6.4280550000000005,-9.429499,2020-01-23,0,0,0,LBR,jhu
,Liechtenstein,47.14,9.55,2020-01-23,0,0,0,LIE,jhu
,Lithuania,55.1694,23.8813,2020-01-23,0,0,0,LTU,jhu
,Luxembourg,49.8153,6.1296,2020-01-23,0,0,0,LUX,jhu
,Madagascar,-18.766947000000002,46.869107,2020-01-23,0,0,0,MDG,jhu
,Malaysia,4.210483999999999,101.97576600000001,2020-01-23,0,0,0,MYS,jhu
,Maldives,3.2028,73.2207,2020-01-23,0,0,0,MDV,jhu
,Malta,35.9375,14.3754,2020-01-23,0,0,0,MLT,jhu
,Mauritania,21.0079,-10.9408,2020-01-23,0,0,0,MRT,jhu
,Mauritius,-20.348404000000002,57.552152,2020-01-23,0,0,0,MUS,jhu
,Mexico,23.6345,-102.5528,2020-01-23,0,0,0,MEX,jhu
,Moldova,47.4116,28.3699,2020-01-23,0,0,0,MDA,jhu
,Monaco,43.7333,7.4167,2020-01-23,0,0,0,MCO,jhu
,Mongolia,46.8625,103.8467,2020-01-23,0,0,0,MNG,jhu
,Montenegro,42.708678000000006,19.37439,2020-01-23,0,0,0,MNE,jhu
,Morocco,31.7917,-7.0926,2020-01-23,0,0,0,MAR,jhu
,Namibia,-22.9576,18.4904,2020-01-23,0,0,0,NAM,jhu
,Nepal,28.1667,84.25,2020-01-23,0,0,0,NPL,jhu
Aruba,Netherlands,12.5211,-69.9683,2020-01-23,0,0,0,NLD,jhu
Curacao,Netherlands,12.1696,-68.99,2020-01-23,0,0,0,NLD,jhu
Sint Maarten,Netherlands,18.0425,-63.0548,2020-01-23,0,0,0,NLD,jhu
,Netherlands,52.1326,5.2913,2020-01-23,0,0,0,NLD,jhu
,New Zealand,-40.9006,174.886,2020-01-23,0,0,0,NZL,jhu
,Nicaragua,12.865416,-85.207229,2020-01-23,0,0,0,NIC,jhu
,Niger,17.607789,8.081666,2020-01-23,0,0,0,NER,jhu
,Nigeria,9.082,8.6753,2020-01-23,0,0,0,NGA,jhu
,North Macedonia,41.6086,21.7453,2020-01-23,0,0,0,MKD,jhu
,Norway,60.472,8.4689,2020-01-23,0,0,0,NOR,jhu
,Oman,21.512583,55.92325500000001,2020-01-23,0,0,0,OMN,jhu
,Pakistan,30.3753,69.3451,2020-01-23,0,0,0,PAK,jhu
,Panama,8.538,-80.7821,2020-01-23,0,0,0,PAN,jhu
,Papua New Guinea,-6.314993,143.95555,2020-01-23,0,0,0,PNG,jhu
,Paraguay,-23.4425,-58.4438,2020-01-23,0,0,0,PRY,jhu
,Peru,-9.19,-75.0152,2020-01-23,0,0,0,PER,jhu
,Philippines,12.879721,121.77401699999999,2020-01-23,0,0,0,PHL,jhu
,Poland,51.9194,19.1451,2020-01-23,0,0,0,POL,jhu
,Portugal,39.3999,-8.2245,2020-01-23,0,0,0,PRT,jhu
,Qatar,25.3548,51.1839,2020-01-23,0,0,0,QAT,jhu
,Romania,45.9432,24.9668,2020-01-23,0,0,0,ROU,jhu
,Russia,61.52401,105.31875600000001,2020-01-23,0,0,0,RUS,jhu
,Rwanda,-1.9403,29.8739,2020-01-23,0,0,0,RWA,jhu
,Saint Lucia,13.9094,-60.9789,2020-01-23,0,0,0,LCA,jhu
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-01-23,0,0,0,VCT,jhu
,San Marino,43.9424,12.4578,2020-01-23,0,0,0,SMR,jhu
,Saudi Arabia,23.885942,45.079162,2020-01-23,0,0,0,SAU,jhu
,Senegal,14.4974,-14.4524,2020-01-23,0,0,0,SEN,jhu
,Serbia,44.0165,21.0059,2020-01-23,0,0,0,SRB,jhu
,Seychelles,-4.6796,55.492,2020-01-23,0,0,0,SYC,jhu
,Singapore,1.2833,103.8333,2020-01-23,1,0,0,SGP,jhu
,Slovakia,48.669,19.699,2020-01-23,0,0,0,SVK,jhu
,Slovenia,46.1512,14.9955,2020-01-23,0,0,0,SVN,jhu
,Somalia,5.152149,46.199616,2020-01-23,0,0,0,SOM,jhu
,South Africa,-30.5595,22.9375,2020-01-23,0,0,0,ZAF,jhu
,Spain,40.463667,-3.7492199999999998,2020-01-23,0,0,0,ESP,jhu
,Sri Lanka,7.873054,80.77179699999998,2020-01-23,0,0,0,LKA,jhu
,Sudan,12.8628,30.2176,2020-01-23,0,0,0,SDN,jhu
,Suriname,3.9193,-56.0278,2020-01-23,0,0,0,SUR,jhu
,Sweden,60.128161,18.643501,2020-01-23,0,0,0,SWE,jhu
,Switzerland,46.8182,8.2275,2020-01-23,0,0,0,CHE,jhu
,Taiwan*,23.7,121.0,2020-01-23,1,0,0,TWN,jhu
,Tanzania,-6.369028,34.888822,2020-01-23,0,0,0,TZA,jhu
,Thailand,15.870032,100.992541,2020-01-23,3,0,0,THA,jhu
,Togo,8.6195,0.8248,2020-01-23,0,0,0,TGO,jhu
,Trinidad and Tobago,10.6918,-61.2225,2020-01-23,0,0,0,TTO,jhu
,Tunisia,33.886917,9.537499,2020-01-23,0,0,0,TUN,jhu
,Turkey,38.9637,35.2433,2020-01-23,0,0,0,TUR,jhu
,Uganda,1.373333,32.290275,2020-01-23,0,0,0,UGA,jhu
,Ukraine,48.3794,31.1656,2020-01-23,0,0,0,UKR,jhu
,United Arab Emirates,23.424076,53.847818000000004,2020-01-23,0,0,0,ARE,jhu
Bermuda,United Kingdom,32.3078,-64.7505,2020-01-23,0,0,0,GBR,jhu
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-01-23,0,0,0,GBR,jhu
Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-23,0,0,0,GBR,jhu
Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-23,0,0,0,GBR,jhu
Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-23,0,0,0,GBR,jhu
Montserrat,United Kingdom,16.742498,-62.187366000000004,2020-01-23,0,0,0,GBR,jhu
,United Kingdom,55.3781,-3.4360000000000004,2020-01-23,0,0,0,GBR,jhu
,Uruguay,-32.5228,-55.7658,2020-01-23,0,0,0,URY,jhu
,US,40.0,-100.0,2020-01-23,1,0,0,USA,jhu
,Uzbekistan,41.377491,64.585262,2020-01-23,0,0,0,UZB,jhu
,Venezuela,6.4238,-66.5897,2020-01-23,0,0,0,VEN,jhu
,Vietnam,14.058323999999999,108.277199,2020-01-23,2,0,0,VNM,jhu
,Zambia,-13.133897,27.849332,2020-01-23,0,0,0,ZMB,jhu
,Zimbabwe,-19.015438,29.154857,2020-01-23,0,0,0,ZWE,jhu
,Dominica,15.415,-61.371,2020-01-23,0,0,0,DMA,jhu
,Belize,17.1899,-88.4976,2020-01-23,0,0,0,BLZ,jhu
,Libya,26.3351,17.228331,2020-01-23,0,0,0,LBY,jhu
,West Bank and Gaza,31.9522,35.2332,2020-01-23,0,0,0,PSE,jhu
,Guinea-Bissau,11.8037,-15.1804,2020-01-23,0,0,0,GNB,jhu
,Mali,17.570692,-3.996166000000001,2020-01-23,0,0,0,MLI,jhu
,Saint Kitts and Nevis,17.357822,-62.782998,2020-01-23,0,0,0,KNA,jhu
,Kosovo,42.602636,20.902977,2020-01-23,0,0,0,RKS,jhu
,Burma,21.9162,95.956,2020-01-23,0,0,0,MMR,jhu
Anguilla,United Kingdom,18.2206,-63.0686,2020-01-23,0,0,0,GBR,jhu
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-01-23,0,0,0,GBR,jhu
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-23,0,0,0,GBR,jhu
,MS Zaandam,0.0,0.0,2020-01-23,0,0,0,cruise,jhu
,Botswana,-22.3285,24.6849,2020-01-23,0,0,0,BWA,jhu
,Burundi,-3.3731,29.9189,2020-01-23,0,0,0,BDI,jhu
,Sierra Leone,8.460555000000001,-11.779889,2020-01-23,0,0,0,SLE,jhu
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-01-23,0,0,0,NLD,jhu
,Malawi,-13.2543,34.3015,2020-01-23,0,0,0,MWI,jhu
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-01-23,0,0,0,GBR,jhu
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-01-23,0,0,0,FRA,jhu
,Western Sahara,24.2155,-12.8858,2020-01-23,0,0,0,ESH,jhu
,Sao Tome and Principe,0.1864,6.6131,2020-01-23,0,0,0,STP,jhu
,Yemen,15.552726999999999,48.516388,2020-01-23,0,0,0,YEM,jhu
,Comoros,-11.6455,43.3333,2020-01-23,0,0,0,COM,jhu
,Tajikistan,38.861,71.2761,2020-01-23,0,0,0,TJK,jhu
,Lesotho,-29.61,28.2336,2020-01-23,0,0,0,LSO,jhu
,Afghanistan,33.93911,67.709953,2020-01-24,0,0,0,AFG,jhu
,Albania,41.1533,20.1683,2020-01-24,0,0,0,ALB,jhu
,Algeria,28.0339,1.6596,2020-01-24,0,0,0,DZA,jhu
,Andorra,42.5063,1.5218,2020-01-24,0,0,0,AND,jhu
,Angola,-11.2027,17.8739,2020-01-24,0,0,0,AGO,jhu
,Antigua and Barbuda,17.0608,-61.7964,2020-01-24,0,0,0,ATG,jhu
,Argentina,-38.4161,-63.6167,2020-01-24,0,0,0,ARG,jhu
,Armenia,40.0691,45.0382,2020-01-24,0,0,0,ARM,jhu
Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-24,0,0,0,AUS,jhu
New South Wales,Australia,-33.8688,151.2093,2020-01-24,0,0,0,AUS,jhu
Northern Territory,Australia,-12.4634,130.8456,2020-01-24,0,0,0,AUS,jhu
Queensland,Australia,-27.4698,153.0251,2020-01-24,0,0,0,AUS,jhu
South Australia,Australia,-34.9285,138.6007,2020-01-24,0,0,0,AUS,jhu
Tasmania,Australia,-42.8821,147.3272,2020-01-24,0,0,0,AUS,jhu
Victoria,Australia,-37.8136,144.9631,2020-01-24,0,0,0,AUS,jhu
Western Australia,Australia,-31.9505,115.8605,2020-01-24,0,0,0,AUS,jhu
,Austria,47.5162,14.5501,2020-01-24,0,0,0,AUT,jhu
,Azerbaijan,40.1431,47.5769,2020-01-24,0,0,0,AZE,jhu
,Bahamas,25.025885,-78.035889,2020-01-24,0,0,0,BHS,jhu
,Bahrain,26.0275,50.55,2020-01-24,0,0,0,BHR,jhu
,Bangladesh,23.685,90.3563,2020-01-24,0,0,0,BGD,jhu
,Barbados,13.1939,-59.5432,2020-01-24,0,0,0,BRB,jhu
,Belarus,53.7098,27.9534,2020-01-24,0,0,0,BLR,jhu
,Belgium,50.8333,4.469936,2020-01-24,0,0,0,BEL,jhu
,Benin,9.3077,2.3158,2020-01-24,0,0,0,BEN,jhu
,Bhutan,27.5142,90.4336,2020-01-24,0,0,0,BTN,jhu
,Bolivia,-16.2902,-63.5887,2020-01-24,0,0,0,BOL,jhu
,Bosnia and Herzegovina,43.9159,17.6791,2020-01-24,0,0,0,BIH,jhu
,Brazil,-14.235,-51.9253,2020-01-24,0,0,0,BRA,jhu
,Brunei,4.5353,114.7277,2020-01-24,0,0,0,BRN,jhu
,Bulgaria,42.7339,25.4858,2020-01-24,0,0,0,BGR,jhu
,Burkina Faso,12.2383,-1.5616,2020-01-24,0,0,0,BFA,jhu
,Cabo Verde,16.5388,-23.0418,2020-01-24,0,0,0,CPV,jhu
,Cambodia,11.55,104.9167,2020-01-24,0,0,0,KHM,jhu
,Central African Republic,6.6111,20.9394,2020-01-24,0,0,0,CAF,jhu
,Chad,15.4542,18.7322,2020-01-24,0,0,0,TCD,jhu
,Chile,-35.6751,-71.543,2020-01-24,0,0,0,CHL,jhu
Anhui,China,31.8257,117.2264,2020-01-24,15,0,0,CHN,jhu
Beijing,China,40.1824,116.4142,2020-01-24,36,0,1,CHN,jhu
Chongqing,China,30.0572,107.874,2020-01-24,27,0,0,CHN,jhu
Fujian,China,26.0789,117.9874,2020-01-24,10,0,0,CHN,jhu
Gansu,China,35.7518,104.2861,2020-01-24,2,0,0,CHN,jhu
Guangdong,China,23.3417,113.4244,2020-01-24,53,0,2,CHN,jhu
Guangxi,China,23.8298,108.7881,2020-01-24,23,0,0,CHN,jhu
Guizhou,China,26.8154,106.8748,2020-01-24,3,0,0,CHN,jhu
Hainan,China,19.1959,109.7453,2020-01-24,8,0,0,CHN,jhu
Heilongjiang,China,47.861999999999995,127.7615,2020-01-24,4,1,0,CHN,jhu
Hong Kong,China,22.3,114.2,2020-01-24,2,0,0,CHN,jhu
Hubei,China,30.9756,112.2707,2020-01-24,549,24,31,CHN,jhu
Hunan,China,27.6104,111.7088,2020-01-24,24,0,0,CHN,jhu
Inner Mongolia,China,44.0935,113.9448,2020-01-24,1,0,0,CHN,jhu
Jiangsu,China,32.9711,119.455,2020-01-24,9,0,0,CHN,jhu
Jiangxi,China,27.614,115.7221,2020-01-24,18,0,0,CHN,jhu
Jilin,China,43.6661,126.1923,2020-01-24,3,0,0,CHN,jhu
Liaoning,China,41.2956,122.6085,2020-01-24,4,0,0,CHN,jhu
Macau,China,22.1667,113.55,2020-01-24,2,0,0,CHN,jhu
Ningxia,China,37.2692,106.1655,2020-01-24,2,0,0,CHN,jhu
Qinghai,China,35.7452,95.9956,2020-01-24,0,0,0,CHN,jhu
Shaanxi,China,35.1917,108.8701,2020-01-24,5,0,0,CHN,jhu
Shandong,China,36.3427,118.1498,2020-01-24,15,0,0,CHN,jhu
Shanghai,China,31.201999999999998,121.4491,2020-01-24,20,0,1,CHN,jhu
Shanxi,China,37.5777,112.2922,2020-01-24,1,0,0,CHN,jhu
Sichuan,China,30.6171,102.7103,2020-01-24,15,0,0,CHN,jhu
Tianjin,China,39.3054,117.323,2020-01-24,8,0,0,CHN,jhu
Tibet,China,31.6927,88.0924,2020-01-24,0,0,0,CHN,jhu
Xinjiang,China,41.1129,85.2401,2020-01-24,2,0,0,CHN,jhu
Zhejiang,China,29.1832,120.0934,2020-01-24,43,0,1,CHN,jhu
,Colombia,4.5709,-74.2973,2020-01-24,0,0,0,COL,jhu
,Congo (Brazzaville),-0.228,15.8277,2020-01-24,0,0,0,COG,jhu
,Congo (Kinshasa),-4.0383,21.7587,2020-01-24,0,0,0,COD,jhu
,Costa Rica,9.7489,-83.7534,2020-01-24,0,0,0,CRI,jhu
,Cote d'Ivoire,7.54,-5.5471,2020-01-24,0,0,0,CIV,jhu
,Croatia,45.1,15.2,2020-01-24,0,0,0,HRV,jhu
,Diamond Princess,0.0,0.0,2020-01-24,0,0,0,cruise,jhu
,Cuba,21.521757,-77.78116700000002,2020-01-24,0,0,0,CUB,jhu
,Cyprus,35.1264,33.4299,2020-01-24,0,0,0,CYP,jhu
Faroe Islands,Denmark,61.8926,-6.9118,2020-01-24,0,0,0,DNK,jhu
Greenland,Denmark,71.7069,-42.6043,2020-01-24,0,0,0,DNK,jhu
,Denmark,56.2639,9.5018,2020-01-24,0,0,0,DNK,jhu
,Djibouti,11.8251,42.5903,2020-01-24,0,0,0,DJI,jhu
,Dominican Republic,18.7357,-70.1627,2020-01-24,0,0,0,DOM,jhu
,Ecuador,-1.8312,-78.1834,2020-01-24,0,0,0,ECU,jhu
,Egypt,26.820553000000004,30.802497999999996,2020-01-24,0,0,0,EGY,jhu
,El Salvador,13.7942,-88.8965,2020-01-24,0,0,0,SLV,jhu
,Equatorial Guinea,1.6508,10.2679,2020-01-24,0,0,0,GNQ,jhu
,Eritrea,15.1794,39.7823,2020-01-24,0,0,0,ERI,jhu
,Estonia,58.5953,25.0136,2020-01-24,0,0,0,EST,jhu
,Eswatini,-26.5225,31.4659,2020-01-24,0,0,0,SWZ,jhu
,Ethiopia,9.145,40.4897,2020-01-24,0,0,0,ETH,jhu
,Fiji,-17.7134,178.065,2020-01-24,0,0,0,FJI,jhu
,Finland,61.92411,25.748151,2020-01-24,0,0,0,FIN,jhu
French Guiana,France,3.9339,-53.1258,2020-01-24,0,0,0,FRA,jhu
French Polynesia,France,-17.6797,149.4068,2020-01-24,0,0,0,FRA,jhu
Guadeloupe,France,16.265,-61.551,2020-01-24,0,0,0,FRA,jhu
Mayotte,France,-12.8275,45.166244,2020-01-24,0,0,0,FRA,jhu
New Caledonia,France,-20.904304999999997,165.618042,2020-01-24,0,0,0,FRA,jhu
Reunion,France,-21.1151,55.5364,2020-01-24,0,0,0,FRA,jhu
Saint Barthelemy,France,17.9,-62.8333,2020-01-24,0,0,0,FRA,jhu
St Martin,France,18.0708,-63.0501,2020-01-24,0,0,0,FRA,jhu
Martinique,France,14.6415,-61.0242,2020-01-24,0,0,0,FRA,jhu
,France,46.2276,2.2137,2020-01-24,2,0,0,FRA,jhu
,Gabon,-0.8037,11.6094,2020-01-24,0,0,0,GAB,jhu
,Gambia,13.4432,-15.3101,2020-01-24,0,0,0,GMB,jhu
,Georgia,42.3154,43.3569,2020-01-24,0,0,0,GEO,jhu
,Germany,51.165690999999995,10.451526,2020-01-24,0,0,0,DEU,jhu
,Ghana,7.9465,-1.0232,2020-01-24,0,0,0,GHA,jhu
,Greece,39.0742,21.8243,2020-01-24,0,0,0,GRC,jhu
,Guatemala,15.7835,-90.2308,2020-01-24,0,0,0,GTM,jhu
,Guinea,9.9456,-9.6966,2020-01-24,0,0,0,GIN,jhu
,Guyana,4.860416000000002,-58.93018000000001,2020-01-24,0,0,0,GUY,jhu
,Haiti,18.9712,-72.2852,2020-01-24,0,0,0,HTI,jhu
,Holy See,41.9029,12.4534,2020-01-24,0,0,0,VAT,jhu
,Honduras,15.2,-86.2419,2020-01-24,0,0,0,HND,jhu
,Hungary,47.1625,19.5033,2020-01-24,0,0,0,HUN,jhu
,Iceland,64.9631,-19.0208,2020-01-24,0,0,0,ISL,jhu
,India,20.593684,78.96288,2020-01-24,0,0,0,IND,jhu
,Indonesia,-0.7893,113.9213,2020-01-24,0,0,0,IDN,jhu
,Iran,32.427908,53.68804599999999,2020-01-24,0,0,0,IRN,jhu
,Iraq,33.223191,43.679291,2020-01-24,0,0,0,IRQ,jhu
,Ireland,53.1424,-7.6921,2020-01-24,0,0,0,IRL,jhu
,Israel,31.046051000000002,34.851612,2020-01-24,0,0,0,ISR,jhu
,Italy,41.87194,12.56738,2020-01-24,0,0,0,ITA,jhu
,Jamaica,18.1096,-77.2975,2020-01-24,0,0,0,JAM,jhu
,Japan,36.204824,138.252924,2020-01-24,2,0,0,JPN,jhu
,Jordan,31.24,36.51,2020-01-24,0,0,0,JOR,jhu
,Kazakhstan,48.0196,66.9237,2020-01-24,0,0,0,KAZ,jhu
,Kenya,-0.0236,37.9062,2020-01-24,0,0,0,KEN,jhu
,"Korea, South",35.90775700000001,127.766922,2020-01-24,2,0,0,KOR,jhu
,Kuwait,29.311659999999996,47.481766,2020-01-24,0,0,0,KWT,jhu
,Kyrgyzstan,41.20438,74.766098,2020-01-24,0,0,0,KGZ,jhu
,Latvia,56.8796,24.6032,2020-01-24,0,0,0,LVA,jhu
,Lebanon,33.8547,35.8623,2020-01-24,0,0,0,LBN,jhu
,Liberia,6.4280550000000005,-9.429499,2020-01-24,0,0,0,LBR,jhu
,Liechtenstein,47.14,9.55,2020-01-24,0,0,0,LIE,jhu
,Lithuania,55.1694,23.8813,2020-01-24,0,0,0,LTU,jhu
,Luxembourg,49.8153,6.1296,2020-01-24,0,0,0,LUX,jhu
,Madagascar,-18.766947000000002,46.869107,2020-01-24,0,0,0,MDG,jhu
,Malaysia,4.210483999999999,101.97576600000001,2020-01-24,0,0,0,MYS,jhu
,Maldives,3.2028,73.2207,2020-01-24,0,0,0,MDV,jhu
,Malta,35.9375,14.3754,2020-01-24,0,0,0,MLT,jhu
,Mauritania,21.0079,-10.9408,2020-01-24,0,0,0,MRT,jhu
,Mauritius,-20.348404000000002,57.552152,2020-01-24,0,0,0,MUS,jhu
,Mexico,23.6345,-102.5528,2020-01-24,0,0,0,MEX,jhu
,Moldova,47.4116,28.3699,2020-01-24,0,0,0,MDA,jhu
,Monaco,43.7333,7.4167,2020-01-24,0,0,0,MCO,jhu
,Mongolia,46.8625,103.8467,2020-01-24,0,0,0,MNG,jhu
,Montenegro,42.708678000000006,19.37439,2020-01-24,0,0,0,MNE,jhu
,Morocco,31.7917,-7.0926,2020-01-24,0,0,0,MAR,jhu
,Namibia,-22.9576,18.4904,2020-01-24,0,0,0,NAM,jhu
,Nepal,28.1667,84.25,2020-01-24,0,0,0,NPL,jhu
Aruba,Netherlands,12.5211,-69.9683,2020-01-24,0,0,0,NLD,jhu
Curacao,Netherlands,12.1696,-68.99,2020-01-24,0,0,0,NLD,jhu
Sint Maarten,Netherlands,18.0425,-63.0548,2020-01-24,0,0,0,NLD,jhu
,Netherlands,52.1326,5.2913,2020-01-24,0,0,0,NLD,jhu
,New Zealand,-40.9006,174.886,2020-01-24,0,0,0,NZL,jhu
,Nicaragua,12.865416,-85.207229,2020-01-24,0,0,0,NIC,jhu
,Niger,17.607789,8.081666,2020-01-24,0,0,0,NER,jhu
,Nigeria,9.082,8.6753,2020-01-24,0,0,0,NGA,jhu
,North Macedonia,41.6086,21.7453,2020-01-24,0,0,0,MKD,jhu
,Norway,60.472,8.4689,2020-01-24,0,0,0,NOR,jhu
,Oman,21.512583,55.92325500000001,2020-01-24,0,0,0,OMN,jhu
,Pakistan,30.3753,69.3451,2020-01-24,0,0,0,PAK,jhu
,Panama,8.538,-80.7821,2020-01-24,0,0,0,PAN,jhu
,Papua New Guinea,-6.314993,143.95555,2020-01-24,0,0,0,PNG,jhu
,Paraguay,-23.4425,-58.4438,2020-01-24,0,0,0,PRY,jhu
,Peru,-9.19,-75.0152,2020-01-24,0,0,0,PER,jhu
,Philippines,12.879721,121.77401699999999,2020-01-24,0,0,0,PHL,jhu
,Poland,51.9194,19.1451,2020-01-24,0,0,0,POL,jhu
,Portugal,39.3999,-8.2245,2020-01-24,0,0,0,PRT,jhu
,Qatar,25.3548,51.1839,2020-01-24,0,0,0,QAT,jhu
,Romania,45.9432,24.9668,2020-01-24,0,0,0,ROU,jhu
,Russia,61.52401,105.31875600000001,2020-01-24,0,0,0,RUS,jhu
,Rwanda,-1.9403,29.8739,2020-01-24,0,0,0,RWA,jhu
,Saint Lucia,13.9094,-60.9789,2020-01-24,0,0,0,LCA,jhu
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-01-24,0,0,0,VCT,jhu
,San Marino,43.9424,12.4578,2020-01-24,0,0,0,SMR,jhu
,Saudi Arabia,23.885942,45.079162,2020-01-24,0,0,0,SAU,jhu
,Senegal,14.4974,-14.4524,2020-01-24,0,0,0,SEN,jhu
,Serbia,44.0165,21.0059,2020-01-24,0,0,0,SRB,jhu
,Seychelles,-4.6796,55.492,2020-01-24,0,0,0,SYC,jhu
,Singapore,1.2833,103.8333,2020-01-24,3,0,0,SGP,jhu
,Slovakia,48.669,19.699,2020-01-24,0,0,0,SVK,jhu
,Slovenia,46.1512,14.9955,2020-01-24,0,0,0,SVN,jhu
,Somalia,5.152149,46.199616,2020-01-24,0,0,0,SOM,jhu
,South Africa,-30.5595,22.9375,2020-01-24,0,0,0,ZAF,jhu
,Spain,40.463667,-3.7492199999999998,2020-01-24,0,0,0,ESP,jhu
,Sri Lanka,7.873054,80.77179699999998,2020-01-24,0,0,0,LKA,jhu
,Sudan,12.8628,30.2176,2020-01-24,0,0,0,SDN,jhu
,Suriname,3.9193,-56.0278,2020-01-24,0,0,0,SUR,jhu
,Sweden,60.128161,18.643501,2020-01-24,0,0,0,SWE,jhu
,Switzerland,46.8182,8.2275,2020-01-24,0,0,0,CHE,jhu
,Taiwan*,23.7,121.0,2020-01-24,3,0,0,TWN,jhu
,Tanzania,-6.369028,34.888822,2020-01-24,0,0,0,TZA,jhu
,Thailand,15.870032,100.992541,2020-01-24,5,0,0,THA,jhu
,Togo,8.6195,0.8248,2020-01-24,0,0,0,TGO,jhu
,Trinidad and Tobago,10.6918,-61.2225,2020-01-24,0,0,0,TTO,jhu
,Tunisia,33.886917,9.537499,2020-01-24,0,0,0,TUN,jhu
,Turkey,38.9637,35.2433,2020-01-24,0,0,0,TUR,jhu
,Uganda,1.373333,32.290275,2020-01-24,0,0,0,UGA,jhu
,Ukraine,48.3794,31.1656,2020-01-24,0,0,0,UKR,jhu
,United Arab Emirates,23.424076,53.847818000000004,2020-01-24,0,0,0,ARE,jhu
Bermuda,United Kingdom,32.3078,-64.7505,2020-01-24,0,0,0,GBR,jhu
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-01-24,0,0,0,GBR,jhu
Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-24,0,0,0,GBR,jhu
Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-24,0,0,0,GBR,jhu
Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-24,0,0,0,GBR,jhu
Montserrat,United Kingdom,16.742498,-62.187366000000004,2020-01-24,0,0,0,GBR,jhu
,United Kingdom,55.3781,-3.4360000000000004,2020-01-24,0,0,0,GBR,jhu
,Uruguay,-32.5228,-55.7658,2020-01-24,0,0,0,URY,jhu
,US,40.0,-100.0,2020-01-24,2,0,0,USA,jhu
,Uzbekistan,41.377491,64.585262,2020-01-24,0,0,0,UZB,jhu
,Venezuela,6.4238,-66.5897,2020-01-24,0,0,0,VEN,jhu
,Vietnam,14.058323999999999,108.277199,2020-01-24,2,0,0,VNM,jhu
,Zambia,-13.133897,27.849332,2020-01-24,0,0,0,ZMB,jhu
,Zimbabwe,-19.015438,29.154857,2020-01-24,0,0,0,ZWE,jhu
,Dominica,15.415,-61.371,2020-01-24,0,0,0,DMA,jhu
,Belize,17.1899,-88.4976,2020-01-24,0,0,0,BLZ,jhu
,Libya,26.3351,17.228331,2020-01-24,0,0,0,LBY,jhu
,West Bank and Gaza,31.9522,35.2332,2020-01-24,0,0,0,PSE,jhu
,Guinea-Bissau,11.8037,-15.1804,2020-01-24,0,0,0,GNB,jhu
,Mali,17.570692,-3.996166000000001,2020-01-24,0,0,0,MLI,jhu
,Saint Kitts and Nevis,17.357822,-62.782998,2020-01-24,0,0,0,KNA,jhu
,Kosovo,42.602636,20.902977,2020-01-24,0,0,0,RKS,jhu
,Burma,21.9162,95.956,2020-01-24,0,0,0,MMR,jhu
Anguilla,United Kingdom,18.2206,-63.0686,2020-01-24,0,0,0,GBR,jhu
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-01-24,0,0,0,GBR,jhu
